" label;;;;","Unnamed: 0","annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at" 
"",713,647,"1","2023-12-07T09:24:14.199995Z",715,5.533,"no German loanword","Men Continue to Wait for a Victory Despite a determined fight, the JKU Astros men’s team were defeated by the WU Tigers 48 to 73, dashing their hopes of reaching the play-offs.","2023-12-07T09:24:14.199995Z"
"",714,648,"1","2023-12-07T09:24:37.556256Z",716,6.88,"no German loanword","Even though the men’s team has yet to win a game, the fans have never wavered, steadfastly backing the team all the way during matches!
","2023-12-07T09:24:37.556256Z"
"",715,649,"1","2023-12-07T09:24:43.827344Z",717,5.223,"no German loanword","Olaverri-Monreal took office on January 1, 2022, and will end her term in December 2023.","2023-12-07T09:24:43.827344Z"
"",718,650,"1","2023-12-07T09:24:53.220164Z",720,5.758,"no German loanword","The IEEE (Institute of Electrical and Electronics Engineers) ITSS is the world’s largest technical professional organization dedicated to advancing technology.","2023-12-07T09:24:53.220164Z"
"",719,651,"1","2023-12-07T09:25:03.529803Z",721,9.34,"no German loanword","There are over 2,500 members worldwide focusing on the advancement of theory and real-world practices in the areas of electrical engineering and information technologies in relation to intelligent transportation systems.","2023-12-07T09:25:03.529803Z"
"",720,652,"1","2023-12-07T09:25:17.022386Z",722,9.1,"no German loanword","Prof. Olaverri-Monreal explained: The sector of Intelligent Transportation Systems is very important for society as transportation-related technologies can make a significant contribution to the goal of climate neutrality.","2023-12-07T09:25:17.022386Z"
"",721,653,"1","2023-12-07T09:25:20.933393Z",723,2.889,"no German loanword","This is why it is particularly important to set the right priorities.","2023-12-07T09:25:20.933393Z"
"",722,654,"1","2023-12-07T09:25:26.343424Z",724,3.691,"no German loanword","I am very pleased to now have an opportunity to take on responsibility in this area.","2023-12-07T09:25:26.343424Z"
"",723,655,"1","2023-12-07T09:25:31.391215Z",725,4.08,"no German loanword","As President, Prof. Cristina Olaverri-Monreal will assume responsibilities in the areas of management, strategic planning, and internationally representing the ITS Society.","2023-12-07T09:25:31.391215Z"
"",725,656,"1","2023-12-07T09:25:50.045938Z",727,15.841,"no German loanword","Prof. Dr. Cristina Olaverri-Monreal has been Professor and Chair of Sustainable Transportation Logistics 4.0 at the Johannes Kepler University Linz since 2018 and since January 1, 2022, she is also the President of the IEEE Intelligent Transportation Systems Society.","2023-12-07T09:25:50.045938Z"
"",726,657,"1","2023-12-07T09:25:56.912771Z",728,5.801,"no German loanword","Olaverri-Monreal studied computational linguistics, computer science and phonetics at Ludwig Maximilian University (LMU) in Munich.","2023-12-07T09:25:56.912771Z"
"",727,658,"1","2023-12-07T09:26:02.892095Z",729,3.066,"no German loanword","She earned a PhD in 2006 completed in cooperation with BMW.","2023-12-07T09:26:02.892095Z"
"",728,659,"1","2023-12-07T09:26:13.984745Z",730,9.131,"no German loanword","After working for several years in various European countries and in the USA, both in industry and academia, she was called to the BMK Endowed Professorship and the Chair of Sustainable Transport Logistics 4.0 at the JKU in October 2018.","2023-12-07T09:26:13.984745Z"
"",729,660,"1","2023-12-07T09:26:23.727302Z",731,6.631,"no German loanword","Her research aims to find solutions in support of efficient, effective transportation through, for example, the use of wireless communications and sensor technologies.
","2023-12-07T09:26:23.727302Z"
"",730,661,"1","2023-12-07T09:26:30.880023Z",732,6.481,"no German loanword","All over the world, governments and companies are conducting research to create a new type of computer - quantum computers.","2023-12-07T09:26:30.880023Z"
"",731,662,"1","2023-12-07T09:26:54.410866Z",733,14.57,"no German loanword","The road to commercial viability, however, is long and arduous.  ","2023-12-07T09:26:54.410866Z"
"",733,663,"1","2023-12-07T09:27:03.860893Z",735,7.133,"no German loanword","Armando Rastelli, Christian Schimpf and Saimon Covre da Silva; Photo credit: JKU As part of an international partnership, researchers at the Johannes Kepler University Linz have succeeded in advancing the storage capacity of quantum information.","2023-12-07T09:27:03.860893Z"
"",734,664,"1","2023-12-07T09:27:10.907958Z",736,6.501,"no German loanword","If anything, solid-state based nanostructures are one thing for sure: teeny tiny.","2023-12-07T09:27:10.907958Z"
"",735,665,"1","2023-12-07T09:27:14.615749Z",737,2.468,"no German loanword","They are less than 50 nanometers in size.","2023-12-07T09:27:14.615749Z"
"",736,666,"1","2023-12-07T09:27:29.102539Z",738,13.269,"no German loanword","In comparison, viruses are considered big, up to 400 nanometers in size.","2023-12-07T09:27:29.102539Z"
"",737,667,"1","2023-12-07T09:27:37.372538Z",739,7.157,"no German loanword","While conventional data storage uses semiconductor structures in memory cards, quantum computers do not as yet.","2023-12-07T09:27:37.372538Z"
"",738,668,"1","2023-12-07T09:27:45.051328Z",740,6.756,"no German loanword","Semiconductor-based nanostructures can also be used as sources of quantum information (Qbits) - a function they perform exceedingly well.","2023-12-07T09:27:45.051328Z"
"",739,669,"1","2023-12-07T09:27:54.268644Z",741,8.295,"no German loanword","However, quantum information must also be stored, for example, in the spin of a single electron - and semiconductor-based nanostructures very modestly fulfill this function.","2023-12-07T09:27:54.273705Z"
"",742,670,"1","2023-12-07T09:28:09.786204Z",744,13.238,"no German loanword","Advancements at the LIT Open Innovation Center in the JKU Clean Room Using unconventional and electrically controllable nanostructures have now proved to be successful.","2023-12-07T09:28:09.786204Z"
"",743,671,"1","2023-12-07T09:28:38.762488Z",745,27.69,"no German loanword","In contrast to past attempts, individual electron spins were set as quantum information as part of stress-free nanostructures made out of gallium arsenide.","2023-12-07T09:28:38.762488Z"
"",744,672,"1","2023-12-07T09:28:42.475264Z",746,2.369,"no German loanword","These samples were created at the JKU’s clean room.","2023-12-07T09:28:42.475264Z"
"",745,673,"1","2023-12-07T09:28:46.782389Z",747,3.199,"no German loanword","The result was extending the quantum information (Qbits) storage time by a factor of 100!","2023-12-07T09:28:46.782389Z"
"",746,674,"1","2023-12-07T09:28:53.223270Z",748,5.069,"no German loanword","In terms of absolute numbers, the applicability is still a long way off as the information was only stored for 0.1 milliseconds.","2023-12-07T09:28:53.223270Z"
"",747,675,"1","2023-12-07T09:29:09.994637Z",749,15.885,"no German loanword","Rastelli added: However, my team, consisting of Santanu Manna, Saimon Covre da Silva, and Christian Schimpf, has demonstrated that with the right selection of materials and the right approach, semiconductor nanostructures have the potential.","2023-12-07T09:29:09.994637Z"
"",748,676,"1","2023-12-07T09:29:43.207283Z",750,32.081,"no German loanword","In collaboration with scientists at universities in Cambridge, Oxford and Sheffield, the experiments were published in the renowned journal, Nature Nanotechnology, under the title Ideal Refocusing of an Optically Active Spin Qubit Under Strong Hyperfine Interactions.","2023-12-07T09:29:43.207283Z"
"",749,677,"1","2023-12-07T09:29:46.082316Z",751,2.22,"no German loanword","Rastelli believes this line of research is promising.","2023-12-07T09:29:46.082316Z"
"",750,678,"1","2023-12-07T09:30:06.729497Z",752,19.455,"no German loanword","In 2018, the same selection of materials was used at the JKU to generate the worlds highest degree of photon pair entanglement from semiconductor nanostructures and then successfully applied to quantum cryptography in 2021.]
","2023-12-07T09:30:06.729497Z"
"",751,679,"1","2023-12-07T09:30:19.061175Z",753,11.298,"no German loanword","In order to accumulate renewable energy and access it when needed, a considerable amount of electricity storage is needed.","2023-12-07T09:30:19.061175Z"
"",752,680,"1","2023-12-07T09:30:22.582981Z",754,2.509,"no German loanword","Prof. Schöfberger is working on a solution.","2023-12-07T09:30:22.582981Z"
"",753,681,"1","2023-12-07T09:30:32.326607Z",755,8.434,"no German loanword","Professor Schöfberger Chemist Wolfgang Schöfberger explains that on account of its high energy density, metal-air batteries are promising.","2023-12-07T09:30:32.326607Z"
"",754,682,"1","2023-12-07T09:30:48.350949Z",756,14.907,"no German loanword","However, as they are “sluggish” in their oxygen response when charging and discharging, he has developed a new catalyst designed for the air electrode.","2023-12-07T09:30:48.350949Z"
"",755,683,"1","2023-12-07T09:30:52.647577Z",757,2.629,"no German loanword","The study was published in the scientific journal Angewandte Chemie.","2023-12-07T09:30:52.647577Z"
"",756,684,"1","2023-12-07T09:31:05.222594Z",758,11.376,"German loanword","Schöfberger conducts research at the JKU’s Institute of Organic Chemistry and explained that metal-air batteries store electrical energy by means of chemical reactions, for example, at a zinc electrode and the outside environment, which is later released.","2023-12-07T09:31:05.222594Z"
"",757,685,"1","2023-12-07T09:31:13.793845Z",759,7.493,"no German loanword","When discharging, there is an oxygen reduction reaction (ORR); when charging, there is an oxygen evolution reaction (OER).","2023-12-07T09:31:13.793845Z"
"",758,686,"1","2023-12-07T09:31:19.447312Z",760,5.042,"no German loanword","The researcher added: As part of the study, we introduced a new catalyst to coat the electrodes.","2023-12-07T09:31:19.447312Z"
"",759,687,"1","2023-12-07T09:31:27.413945Z",761,6.753,"no German loanword","It\s bifunctional, so it supports both reducing and generating oxygen.","2023-12-07T09:31:27.413945Z"
"",760,688,"1","2023-12-07T09:31:31.362380Z",762,3.06,"German loanword","The catalyst is composed of cobalt and ring-shaped carbon-nitrogen compounds.","2023-12-07T09:31:31.362380Z"
"",761,689,"1","2023-12-07T09:31:43.729856Z",763,1.756,"German loanword","Zinc is one of the most common elements in the earths crust and can be used as the metal electrode, Schöfberger says.","2023-12-07T09:31:43.729856Z"
"",762,690,"1","2023-12-07T09:32:05.019018Z",764,20.278,"no German loanword","This means that metal-air batteries do not require expensive precious metals, such as platinum, ruthenium or iridium.","2023-12-07T09:32:05.019018Z"
"",763,691,"1","2023-12-07T09:32:11.303416Z",765,5.32,"no German loanword",", The catalyst coating produces nearly 100% selective activity during the oxygen-reduction reaction, the researcher noted.","2023-12-07T09:32:11.303416Z"
"",764,692,"1","2023-12-07T09:32:15.653007Z",766,2.595,"no German loanword","The oxygen generating reaction, in turn, takes place with it and is 98% efficiency.","2023-12-07T09:32:15.653007Z"
